Review,Rating
Candi Borobudur merupakan salah satu warisan budaya dunia yg berada di Indonesia dan dilindungi oleh UNESCO .cuman sayang suasana didalam komplek candi panas dan penataan taman nya menurut saya kurang bagus sehingga lumayan membosankan berada disini. dan penataan pedagang penjual sovenir juga lumayan mengganggu .,Cukup
"Kami sudah berkali-kali ke Candi Borobudur, tetapi baru kali ini kami merasa sekitar Candi Borobudur sangat kumuh. Candi Borobudur merupakan tujuan wisata internasional, sayang kalau tidak tertata dengan baik. Setelah saya tanya ke salah satu petugas, tempat penjualan untuk PKL terbakar sehingga pedagang masuk ke dalam lokasi sekitar Candi, di samping itu sepeda motor para pedagang juga masuk ke lokasi Candi. Informasi dari petugas tersebut awal bulan juni 2015 sudah ditertibkan para pedagang tersebut. Semoga segera ada perbaikan.",Cukup
"Salahsatu situs bersejarah Indonesia ini sudah lama terkenal di dunia sebagai salahsatu keajaiban dunia. Struktur candi masih bagus, sayangnya banyak stupa dan patung nya yang rusak. Diperlukan perhatian besar dari pemerintah dan juga para pengunjung untuk melestarikan situs bersejarah ini. Kompleks Candi cukup luas dan asri, dengan beragam atraksi dan museum untuk dikunjungi. Datanglah pada tanggal menjelang Waisak, niscaya Anda akan bisa merasakan kemeriahan perayaan Waisak dan penyalaan lentera yang tak terlupakan.",Cukup
kondisi candi dan lingkungan candi cukup terawat dengan baik. hanya masih terdapat beberapa sampah dari beberapa pengunjung yang kurang bertanggung jawab. terdapat museum yang cukup representatif.,Cukup
"Walaupun bangunan candi borobudur sangat mengagumkan, tapi berkunjung kesini sangat tidak disarankan pas liburan sekolah: penuh orang, ribut, banyak penjual kaki-lima dimana-mana, sulit mengambil foto karena dimana-mana orang dan kotor karena banyak orang buang sampah sembarangan. Kami merasa terganggu karena sudah bayar mahal-mahal (Perbedaan tarif masuk WNA dan WNI sekitar 10 kali lipat), tapi yang dilihat hanya banyak orang yang kurang menghargai kebudayaan. ",Cukup
Candi Borobudur adalah candi terbesar yang ada di dunia ini dimana dulunya candi ini adalah satu dari tujuh keajaiban dunia. Amazing right? akan tetapi ini harus dijaga dengan baik karena beberapa bangunan sudah tidak kokoh dan para pengunjung diharapkan tidak menyebabkan polusi ditempat dan menghormati peninggalan sejarah yang berharga ini.,Cukup
Lumayan untuk anda yang berminat melihat peninggalan-peninggalan sejarah. Lebih menarik jika bersama guide atau sudah membaca sejarah borobudur sebelumnya. tanpa itu maka membosankan sekali,Cukup
Positifnya adalah :Ada petugas yang selalu mengawasi dan mengingatkan supaya jangan duduk diatas candi sehingga candi dapat terjaga dari tangan 2 jahil. Pengunjung yang memakai celana pendek harus memakai kain sehingga menjadi keunikan tersendiri. Negatifnya mungkin sarana untuk ke toiet yang harus diperbanyak dan harga tiket masuk yang sedikit kemahalan,Cukup
"candi yang bagus, bersih dan terawat pekarangannyatidak banyak sampah namun tidak terlalu bersih jugabanyak penjual-penjual yang suka memberikan penawaran dengan sedikit memaksasedikit mengganggu kenyamananada akses dengan kendaraan bagi yang malas untuk jalan di dalam komplek candi",Cukup
"Sudah lama saya menyimpan keinginan untuk mengunjungi candi terbesar nusantara ini. Namun ketika impian tersebut terwujud saya agak kecewa dengan banyaknya penjual dan ulah pengunjung yang kurang tertib.Untuk mengunjungi Candi Borobudur, kami berdua melaju dengan motor kurang lebih dua jam. Setelah parkir kami bergegas ke loket. Untuk menuju loket kami harus rajin menghindari deretan penjual yang dengan agresif terus mendekati wisatawan. Loket untuk wisatawan domestik dan wisatawan asing dibedakan. Tentunya harganya pun berbeda. Saya mendapat harga Rp 30 ribu. Setelah masuk kami disarankan untuk mengenakan selendang. Borobudur memang indah dan fantastis. Reliefnya masih dapat dibaca dan bangunannya pun seindah seperti yang ada di majalah atau televisi. Ada banyak stupa di sini. Sayangnya ada banyak pengunjung yang dengan santainya duduk-duduk di atas stupa. Padahal ada petugas di sini namun rupanya masih banyak pengunjung yang nakal dan kurang menghargai budaya. Setelah puas berfoto dan mengagumi Borobudur kami pun bergegas pulang. Rupanya menuju pintu keluar cukup menyusahkan karena melewati puluhan kios pedagang.",Cukup
"sebenarnya candi ini lumayan bagus , tapi karna pernah mengalami pemboman , ada beberapa stupa yg rusak. kalau melihat hanya dari fotonya saya pikir candi ini sangat besar sekali.ternyata tidak sebesar dan seluas yg terlihat difoto. tapi tetap saja perlu tenaga yg banyak untuk mencapai puncak stupa karna undakannya ( tangga ) menuju keatas cukup cukup tinggi. hal yg paling menjengkelkan adalah banyaknya sampah dan coretan coretan tangan tak bertangung jawab ditempat yang seharusnya menjadi tempat suci bagi pemeluk umat budha ini, dan dari apa yg terlihat candi ini jg kurang terawat dan mendapat perhatian dari pemda setempat",Cukup
"ada positif dan negatif, tetapi kurang memuaskan, berbeda dengan yang dulu.. tetap ada perbaikan untuk wisatawan luar maupun dlam, tetapi untuk dalam negeri lebih diutamakan sebaiknya",Cukup
"Tiap kali ke Borobudur, saya tak pernah menghiraukan penjual kacamata hitam, persewaan payung, atau penjual topi lebar. Hingga di liburan akhir tahun 2012, sunburn singgah juga di kulit saya. Magelang itu bukan dataran rendah, tetapi saya heran mengapa di area Borobudur yang notabene terletak di atas bukit, sungguh menyengat terik mataharinya.Namun selain itu, Borobudur tetap masuk dalam daftar wajib tempat yang layak untuk dikunjungi. Hanya saja, kacamata/topi lebar/payung itu sangat diperlukan. Trust me!",Cukup
Hanya segunduk bukit kapur. Jika menanjak tangga sampai atas terdapat spot berfoto dengan berbagai properti. Dapat berfoto juga dengan burung hantu. Biasa saja.,Cukup
Tempat wisata yang baru buka beberapa tahun ini sudah cukup ramai dan terkenal. Retribusi masuknya murah Dan sudah ada penambahan beberapa pahatan relief untuk mempercantik tampilan.,Cukup
"Tebing Breksi adalah tempat rekreasi masyarakat yang berada di daerah sleman yogyakarta. Tebing breksi ini merupakan bekas tambang batu gamping, setelah habis potensi batu ditambangnya sekarang dimanfaatkan sebagai tempat rekreasi oleh masyarakat.",Cukup
Bekas penggalian bukit kapur ini memiliki bentuk arsitektur yang unik. Tangga-tangganya yang terpatri unik dari batuan kapur membuat anda tidak ingin berhenti menjepret. Memang nuansa panas dan gersang membuat anda harus menutup rambut dan menghalangi mata dengan kacamata. Tapi ketika pemandangan gersang itu dibingkai dengan angle yang ciamik maka foto anda akan menjadi luar biasa.,Cukup
"Pemandangan alamnya cukup bagus, bisa melihat sebagian Jogja dari tempat yang cukup tinggi. Ada pahatan batu karang yang sudah jadi, salah satu ukirannya berbentuk naga. Namun, perlu lebih rapi lagi penataan di atas bukitnya, di berbagai spot foto, karena terkesan semerawut.",Cukup
"Tempat ini merupakan salah satu spot untuk mendapatkan view sunset yang dekat dengan kota. Tempat ini sejalur dengan candi ijo yang posisinya lebih tinggi. Tebing ini merupakan sisa penambangan kapur, yang kemudian diukir serta diberi beberapa lighting yang pas sehingga mempercantik tempat ini meskipun malam. Cukup dengan membayar parkir 2 ribu dan tiket masuk seikhlasnya, anda dapat menikmati view sunset sepuasnya. Di sebelah utara, anda akan disuguhi gunung merapi yang cantik. Fasilitasnya: tempat parkir luas, kamar mandi, musholla, tempat makan, dan pendopo. ",Cukup
Bulan Mei 2018 saya dan suami sudah kemari saat panas terik. Kali ini kami bersama teman dari Jakarta kemari disaat malam. Lampu² dinyalakan. Belum ada spot yang baru lagi untuk foto². Tapi teman kami cukup menikmati dengan pose² konyol ala pendaki tebing. ,Cukup
Di rekomendasikan utk datang di pagi atau siang shg tdk terlalu panas. Siap2 payung kalo siang hari...,Cukup
"untuk siang hari panas sekali cuacanya, jangan lupa topi dan sun block. tebing kapur yang diukir , menjadi sangat bernilai seni , Tidak hanya melihat tebing vertikal pada umumnya.",Cukup
"Waktu datang ke sini sekitar pukul 2 siang dan itu panas banget. Gak banyak tempat yang bisa jadi tempat berteduh, hanya ada undakan tangga dan dinding-dinding berukir. Untuk yang cari tempat buat foto-foto, di sini lumayan banyak. Apalagi waktu saya datang ada burung hantu, bisa juga foto dengan hewan itu tapi harus bayar (saya lupa berapa, sepertinya seikhlasnya sih). Di pintu masuknya (dekat parkir) ada cukup banyak tukang jual makanan seperti jagung, minuman dingin, dan es krim. Kalau ke sini, saya sarankan harus bawa topi atau payung agar kulit tidak terbakar apabila sedang terik-teriknya matahari.",Cukup
Tebing Breksi di Sambirejo Yogyakarta ini terbentuk dari singkapan abu vulkanik purba yang terjadi pada jutaan tahun yang lalu. Ditambah adanya aktivitas pertambangn di sini membentuk wajah tebing yang unik.,Cukup
"Selain dari Candi Ijo, untuk melihat SunSet sembari memandang Kota Yogya, anda bisa melakukannya dari atas Tebing Breksi ...Tampak Tebing ini telah dipercantik dengan ukiran Naga dan undakan tangga batu untuk orang naik keatas ...Sayangnya selain itu tidak tampak Spot menarik lainnya untuk orang berfoto ria ... dan Matahari juga terasa sangat menyengat disini sehingga orang tidak betah berlama-lama ... segera lanjut ke Candi Ijo untuk menanti SunSet ......",Cukup
"Tempat wisata yang lagi hits, masuk ke dalam berbagai paket wisata Jogja, sebenernya biasa aja, cenderung ga menarik malah, cuma bisa naik ke atas tebing untuk lihat pemandangan sekitar dari atas. Saat saya wisata ke sana, guide-nya sendiri bilang sebenernya ga terlalu menarik, ngetop karena instagram aja. yang bikin salut justru kreativitas masyarakat Jogja yang bisa nyulap tempat yang sebenernya ga menarik, diukir-ukit dindingnya sampe jadi tempat wisata ",Cukup
"Yogyakarta, siapa yang tak mengenalnya. Kota yang memiliki berjuta warna ini memang memberi keindahan sendiri. Jogja begitu identik dengan gudeg, kesenian dan batiknya. Namun, ada salah satu hal yang Anda lupakan dari Jogja seperti keindahan alamnya. Salah satu wisata yang tak boleh terlewat saat mengunjungi Jogja adalah Tebing Breksi. Tebing Breksi merupakan wisata yang unik karena mengedepankan tebing sebagai obyek wisatanya. Tebing ini seperti keindahan raksasa yang tiada duanya. Tebing Breksi diresmikan pada tanggal 30 Mei tahun 2015 lalu.Surganya Pecinta FotografiTebing Breksi ini memang lebih disukai oleh mereka yang menikmati wisata alam, petualangan hingga mereka yang mencintai dunia fotografi. Ada berbagai bagian dari Tebing Breksi yang bisa dijadikan sebagai obyek foto, bahkan foto prewedding pun juga sangat cocok dilakukan di Tebing Breksi ini.Bila dilihat-lihat, Tebing Breksi mirip dengan Brown Canyon yang berlokasi di Semarang. Dari puncak tebing, traveler bisa melihat lanskap Candi Sojiwan, Candi Barong dan Candi Prambanan, tak hanya itu kemegahan Gunung Merapi juga bisa Anda nikmati. Latar Belakang Dibukanya Wisata Tebing BreksiTebing Breksi bukan terbentuk secara alami, tetapi berasal dari bukit batu akibat aktivitas penambangan bahan material oleh warga sekitar dari tahun 80-an, serta menjadi sumber mata pencaharian wargaDulunya penelitian dilakukan di wisata ini, hasilnya batuan tersebut berasal dari Gunung Api Purba Nglanggeran yang berlokasi di Gunung Kidul. Oleh sebab itu, kawasan ini berarti termasuk cagar budaya dan harus dilestarikan. Lokasi ini dulunya digunakan untuk penambangan, setelah penambangan dilakukan secara terus menerus, pemerintah pun menghentikan aktivitas tersebut. Hingga akhirnya, mereka memeroleh ide untuk menjadikannya sebagai kawasan obyek wisata sesudah melihat guratan bekas galian.Nama Tebing Breksi berasal dari warga yang mengikuti trend dimana terdapat wisata serupa di Bandung dan Bali yang disebut dengan Breksi. Rute Menuju Tebing Breksi Tebing Breksi berada di Ds Groyokan, Sambirejo, Prambanan, Sleman, DIY. Lokasinya tidak jauh dari Candi Ijo. Kurang lebih 1 km saja dari Candi Ijo, sehingga traveler yang ingin mengunjungi Tebing Breksi bisa sekaligus mengunjungi Candi Ijo.Rute yang harus dilalui untuk sampai ke Tebing Breksi juga mudah, bila Anda sudah sampai di Pasar Prambanan, Anda bisa memilih arah kanan ke daerah Piyungan. Dari lokasi ini, kurang lebih 3 kilometer lagi Anda akan sampai di Tebing Breksi. Sebagai tips, usahakan menggunakan kendaraan yang dalam keadaan baik, karena jalan yang harus dilalui tidak mulus dan menanjak.Harga Tiket Masuk Tebing BreksiUntuk menikmati keindahan dari atas Tebing Breksi, Anda tidak perlu membayar biaya tiket masuk, Anda hanya perlu membayar biaya parkir sebesar Rp 2.000 saja.",Cukup
Waktu awal tertarik kesini karena lihat patung dengan warna putih bersih yang terpahat di sebuah tebing. Di google seperti terlihat gede banget. Ternyata tidak. Dan kawasan pahatan patungnya pun hanya sedikit.,Cukup
Lokasi cukup bagus buat penyuka foto selfi dan berada tidak jauh dari Candi Prambanan...Fasilitas penunjang masih kurang rapi dan akses jalan menuju lokasi cukup sempit...,Cukup
"Pada saat saya terakhir datang kesini cukup membayar seikhlasnya untuk masuk ke tempat ini, tapi tidak tau sekarang apakah sudah ada tiket masuknya atau masih seperti dulu. tempatnya bagus kita bisa melihat pemandangan yang bagus dari atas bukitnya. banyak spot foto yang tersedia. tempat ini termasuk ramai dikunjungi wisatawan tidak hanya dari Jogja tetapi juga dari luar kota karena saat diparkiran saya melihat banyak bus-bus paririwasata yang parkir.",Cukup
"Pesepeda yg suka tanjakan saya rekomedasikan tempat ini untuk mencobanya, lokasi tidak jauh kemudian akses kesini jalannya bagus, lokasi juga dekat dengan tempat wisata lainnya seperti: candi ijo, candi barong dan abhaya giri.",Cukup
"Arealnya sangat terbuka dan panas, disarankan bawa payung, cocok utk orang2 yg hobby selfie, fasilitas lengkap mulai dr area makanan dan ada masjid, tersedia jg ATV dan Jeep",Cukup
"buat anda yang pesaran tebing breksi, ini adalah seperti bukit dari batuan, diatas anda bisa berselfia ria dengan berbagai ornamen tambahan yang sudah disediakan diatas bukit, bisa juga berfoto dengan burung hantu",Cukup
"Pada awalnya tebing breksi ini hanyalah sebuah bekas tambang galian biasa yang entah kenapa dibiarkan begitu saja sehingga meninggalkan batu-batu besar yang cenderung berantakan.Karena jogja terdapat banyak seniman, akhirnya ada sekelompok orang yang memahat batubatu tersebut sehingga menjadi berbagai relief menarik seperti ular naga, dan wayang. Bekas galian tersebut sekarang menjadi salah satu destinasi favorite untuk spot foto bagi turis.Tips: di areal sini untuk mendapat spot foto bagus perlu banyak naik tebing. Hati-hati untuk orang tua yang bermasalah dengan kaki. Cuaca di sini juga panas menyengat, sehingga sebaiknya datang saat pagi-pagi atau sore hari.",Cukup
sebenernya si gak ngerti kenpa disebut tebing breksi. kebetulan juga pas kesana lagi hujan. jadi tidak banyak berfoto. hanya saja uniknya di tebing ini ada ukiran ukiran gitu dan ada pahatan naga di tebing yang emang gede banget. juga terdapat cube bergambar pahlawan2 indonesia.,Cukup
"Taman Tebing Breksi, tulisan di prasastinya Tlatar Seneng, adalah tujuan wisata, merupakan bongkahan tebing dengan beberapa sisi yang sengaja dipahat, bagian paket konsep Jogja Geowisata, kisah tempat-tempat berlatar kisah geologis di Yogyakarta. Tebing breksi dulunya merupakan bekas tambang batu kapur yang telah ditutup dengan sisa tebing kapur yang menjulang tinggi, serta guratan-guratan di batu yang tampak indah seperti kue lapis.Untuk menuju lokasi dari simpang tiga Candi Prambanan menuju arah selatan Jalan raya Prambanan-Piyungan, Bantul sekitar 2,5 km.Disini selain wisata alam, wisata mata, tentu bisa berfoto-foto berbagai tempat yang telah disediakan. pengelola sadar, ini eranya selfie, wifie. Maka banyak spot untuk berfoto, di tangga batu kapur, di puncak bukit, ada pula ukiran atau pahatan di dinding, wayang dan naga dan banyak lagiDan taman tebing breksi ....",Cukup
